same_source_D,different_source_D,delta,n_sources
0.1389147554169728,0.4652424876846684,0.3263277322676956,3
0.897669136586301,1.0070403591421218,0.10937122255582077,3
0.7747821073830361,1.0042171938908753,0.22943508650783917,3
0.788460865100258,1.1436375738794422,0.35517670877918417,3
0.5251937820153715,0.9273450420259461,0.40215126001057466,3
0.8778687828752147,1.021563396485328,0.14369461361011315,3
0.2508186399810935,0.7498830765069956,0.4990644365259021,3
0.3921706442386822,0.5708796344646888,0.17870899022600661,3
0.9216896601692814,0.9625180885846258,0.0408284284153444,3
0.7600926229960219,1.0632487656786078,0.30315614268258595,4
0.8542597372058156,0.9819667893887207,0.12770705218290512,3
0.9366523005883116,0.9992067588836478,0.06255445829533623,3
0.7933308468229355,0.9601874233058221,0.16685657648288654,3
0.8640513714865213,1.0445887129170315,0.18053734143051015,3
1.0548675258864355,1.0676459467515698,0.012778420865134255,3
0.9635115548664777,0.9734338122118897,0.009922257345412078,3
0.9786497258290796,0.9620455912835544,-0.01660413454552523,3
0.9007329539485414,1.0283409273117803,0.12760797336323892,3
0.752223690740427,0.9332357552465267,0.18101206450609963,3
0.4820424922030662,0.8675607383976031,0.38551824619453684,3
0.836605864141335,0.9725625177025163,0.13595665356118136,3
0.812568633349311,1.061442039577871,0.24887340622856002,3
0.5456675015849017,1.0023418189311195,0.4566743173462178,3
0.8631520260079399,1.0569739298314085,0.19382190382346853,3
0.7783918491486783,1.0702431230454228,0.2918512738967445,3
0.7524273765803642,1.044705657834516,0.2922782812541518,3
0.8155183008646011,1.0160901312722153,0.20057183040761417,3
1.0690406512487973,1.0316527031891423,-0.03738794805965506,3
0.7452706416615037,1.0914062121402892,0.3461355704787855,3
0.8678151750144746,0.7644175275094438,-0.10339764750503078,3
0.6431255399978442,1.0791962103793789,0.4360706703815347,3
0.7795066316479253,1.1389542571177635,0.3594476254698382,3
0.7481847350107924,0.9346985527708235,0.18651381776003106,3
0.8744567298314474,0.8759442483428908,0.0014875185114433531,3
0.7969509153876506,1.140373898292863,0.34342298290521245,3
0.9135225523545278,0.9642621196968213,0.05073956734229346,3
0.8550920009076801,1.038718885241339,0.1836268843336588,3
0.8990418741514061,1.1467289097268787,0.24768703557547256,3
1.0182284967933422,1.030461330857025,0.012232834063682807,3
0.8924192902971986,1.011640520098756,0.11922122980155736,3
0.8369339736696693,0.9742411951731528,0.1373072215034835,3
0.8055576997069962,1.0503769574963704,0.2448192577893742,3
0.6008125406190409,1.0326192619345769,0.431806721315536,3
1.0551484741382033,1.0743912904893147,0.019242816351111358,3
0.6600121928334561,0.9593536566040866,0.2993414637706304,3
0.9203005360144125,1.0270844953430391,0.10678395932862661,3
0.9018252332474429,0.9673223003879018,0.06549706714045889,3
0.8334973946933326,0.7858506667212705,-0.04764672797206215,3
0.3335447040373287,0.5145448229071296,0.18100011886980083,3
0.8140211759506975,1.0756174932404325,0.2615963172897351,3
0.4728080671961603,1.1412857269833967,0.6684776597872364,3
0.9933544138037077,0.8109954044923608,-0.18235900931134685,3
0.9668260717742398,1.0413841504461696,0.07455807867192976,3
0.936863512632242,0.9028494342678363,-0.03401407836440573,3
0.9834240251214525,1.0370664948139687,0.05364246969251618,3
1.0062649295242934,0.9595926935980597,-0.04667223592623371,3
0.4270783292511208,0.8477549925416806,0.4206766632905598,3
1.0208662643307655,1.0025519330826087,-0.018314331248156845,3
0.9358874396390818,1.0877595810988627,0.1518721414597809,3
0.8613530162846265,0.9017055845565544,0.0403525682719279,3
0.7178107399874167,0.8291926481933318,0.11138190820591509,3
0.814425338781228,1.153304454142117,0.3388791153608889,3
0.5987117357625575,1.0797890605137934,0.4810773247512359,3
0.7153832447590976,0.9369549956820492,0.22157175092295156,3
0.9225465117622897,1.061776111378219,0.13922959961592918,3
0.7410414359866091,0.9463618421595992,0.20532040617299008,4
0.9674565658510308,1.131030308154405,0.1635737423033743,3
0.9617921067662988,0.9758361346772484,0.014044027910949608,3
0.7886900186027648,1.010745656306942,0.22205563770417713,3
0.910332075061543,1.062153585633164,0.15182151057162108,3
0.5919374903383197,1.0077919150170085,0.4158544246786888,3
1.1165932333604316,0.9250658408411313,-0.1915273925193003,3
