within_source_D,across_source_D,n_sources
1.172976553440094,1.0311374425888062,5
0.876904182963901,1.0281750361124675,3
0.9424307081434463,1.182141939798991,3
0.7965380483203465,0.6680824756622314,3
0.9648649427625869,0.7316042582194011,3
0.8195112678739759,0.9937402407328287,3
0.6368258529239231,1.0360865195592244,3
0.5262570778528849,0.7127395470937092,3
0.7738557987742954,0.9343306620915731,3
0.5656045013003879,1.101053277651469,3
0.6046732001834445,1.084574858347575,3
0.5840572251213921,0.5972347259521484,3
0.7709114286634658,1.2909073034922283,3
0.9132697714699639,0.9739497502644857,3
0.5080072614881728,0.8321592807769775,3
0.7534615049759548,0.9503086805343628,4
0.94272780418396,1.030232270558675,3
0.7789179881413778,1.1127583583196003,3
0.7705106404092575,1.0359417994817097,3
0.8014708360036215,1.203316867351532,3
0.7375466426213583,1.1227262020111084,3
0.8070152799288431,0.7556201616923014,3
0.7136043839984471,0.7422089576721191,3
0.7341255214479233,1.0108266671498616,3
0.6027691231833564,1.1859569549560547,3
0.7778483099407619,0.7665128707885742,3
0.6540307468838162,0.8893300692240397,3
0.8110762569639419,0.8742432991663615,3
0.9606621927685208,1.0535564422607422,3
0.8058196438683404,1.0681273142496746,3
0.8150734239154391,1.2065187096595764,3
0.7425657047165766,1.210267682870229,3
0.676603893438975,1.0365479787190754,3
0.6702459653218588,0.7503755887349447,3
0.850934432612525,1.0365179777145386,3
0.6556619803110758,1.0691917737325032,3
0.6662731038199531,1.323450247446696,3
0.7051365905337863,1.0072996616363525,3
0.9087550640106201,0.9974393049875895,3
0.5180678685506185,1.2226106723149617,3
0.6358853313657972,1.155739148457845,3
0.8935304813914828,1.0082175334294636,3
0.7259574598736234,1.0069130659103394,3
0.7793615791532728,0.9136430422465006,3
0.928824802239736,1.0508315563201904,3
0.585179328918457,1.2879495819409688,3
0.7690571943918864,0.9605817000071207,3
0.8179063002268473,0.9064722061157227,3
0.5260196791754829,0.9573624134063721,3
0.7720831632614136,1.119177023569743,3
0.57563230726454,0.9923810164133707,3
0.5701476335525513,0.3824911117553711,3
0.6366459528605143,1.1755606532096863,3
0.37332801818847655,0.7589662869771322,3
0.46131598949432373,0.6601090431213379,3
0.6308609975708855,1.097183624903361,3
0.6611812750498454,1.0963480472564697,3
1.0108801060252721,0.875897208849589,3
0.5708182520336575,1.1235162417093914,3
0.9011608295970494,1.1187760829925537,3
0.8987502058347067,1.1997117201487224,3
0.6988266706466675,1.0058507124582927,3
0.6998546918233236,0.9792017141977946,3
0.8624519308408102,1.117871920267741,3
0.7503039042154948,1.027231772740682,3
0.7640593714184232,0.9143902858098348,3
0.7577931351131862,0.9764578342437744,3
0.6287625630696615,0.8279473781585693,3
0.6445271174112955,1.124096433321635,3
